ID,Ativo,Tipo_Ativo,Ação,Tensão_kV,Carga_kVA,Corrente_A,Temperatura_C,Delta_Temp,Tentativas,Duracao_Min,Resultado,Ambiente,Executor,Tipo_Falha,Sprint,Simulado
4392,DI_74,Disjuntor,Intertravamento,14.27,1246.4,300.0,27.76183567567432,7.34,2,14.8,Sucesso,Lab,Richard,,Sprint_19,False
4393,BA_21,Barramento,Teste funcional,12.45,753.0,300.0,34.51805584502161,6.32,2,10.0,Sucesso,Lab,Carrie,,Sprint_8,False
4394,RE_81,Relé,Energização,11.96,1283.5,300.0,30.65694238381784,4.44,1,9.4,Sucesso,Campo,Kimberly,,Sprint_17,False
4395,DI_18,Disjuntor,Energização,14.53,901.4,300.0,34.016821909410496,7.61,1,8.4,Sucesso,Lab,Edward,,Sprint_11,False
4396,BA_93,Barramento,Energização,12.66,1058.4,300.0,37.563114956952376,6.11,2,20.7,Falha,Campo,Leah,Configuração,Sprint_7,True
4397,TR_60,Trafo,Intertravamento,13.32,229.8,300.0,38.3356276575199,4.25,2,12.8,Sucesso,Campo,Richard,,Sprint_15,False
4398,TR_59,Trafo,Teste funcional,13.71,851.0,300.0,32.416070346819915,4.3,1,8.4,Sucesso,Offshore,Tyler,,Sprint_2,True
4399,TR_82,Trafo,Energização,13.56,729.6,300.0,30.032599298493622,7.77,2,16.1,Sucesso,Lab,Randy,,Sprint_16,False
4400,DI_64,Disjuntor,Energização,12.92,1182.5,300.0,32.935022123988574,0.85,2,13.5,Sucesso,Lab,Kimberly,,Sprint_1,False
4401,TR_10,Trafo,Energização,13.94,806.4,300.0,42.48851734335629,4.43,1,10.4,Sucesso,Campo,Sarah,,Sprint_12,False
4402,DI_43,Disjuntor,Intertravamento,14.35,693.1,300.0,38.98891506285654,6.86,1,3.9,Sucesso,Offshore,Janet,,Sprint_1,True
4403,TR_79,Trafo,Intertravamento,14.5,864.3,300.0,33.04710375664343,8.51,2,9.8,Sucesso,Offshore,Erin,,Sprint_9,False
4404,TR_69,Trafo,Teste funcional,14.11,657.8,300.0,32.38497523605207,9.75,2,14.4,Sucesso,Campo,Randy,,Sprint_2,False
4405,RE_67,Relé,Sincronismo,15.0,659.3,300.0,34.38578093354128,8.48,1,6.5,Sucesso,Campo,Desiree,,Sprint_10,False
4406,RE_76,Relé,Teste funcional,13.43,788.0,300.0,48.43937030432271,1.03,1,8.6,Sucesso,Offshore,Holly,,Sprint_1,False
4407,BA_55,Barramento,Energização,12.44,1222.8,300.0,39.13729680297036,3.37,1,6.7,Sucesso,Campo,Kimberly,,Sprint_19,False
4408,SE_40,Seccionadora,Isolamento,14.1,463.4,300.0,35.20596977093138,5.46,1,9.0,Sucesso,Lab,Philip,,Sprint_3,False
4409,RE_2,Relé,Energização,15.38,883.4,300.0,42.02777211130135,8.06,1,16.7,Falha,Campo,Edward,Elétrica,Sprint_11,False
4410,DI_83,Disjuntor,Isolamento,14.36,1343.1,300.0,40.362050844987834,2.02,1,8.6,Sucesso,Lab,Philip,,Sprint_19,False
4411,SE_97,Seccionadora,Teste funcional,13.92,614.3,300.0,31.820421789790412,1.31,3,14.6,Sucesso,Lab,Jackie,,Sprint_5,False
4412,RE_69,Relé,Intertravamento,15.17,1204.1,300.0,38.585375627862774,4.87,1,11.7,Sucesso,Offshore,Joseph,,Sprint_4,False
4413,RE_22,Relé,Sincronismo,15.05,808.6,300.0,35.84766191564001,0.7,1,10.6,Sucesso,Campo,Richard,,Sprint_18,False
4414,DI_43,Disjuntor,Teste funcional,14.09,637.7,300.0,32.8082840305948,1.25,1,9.3,Sucesso,Offshore,Jennifer,,Sprint_1,False
4415,RE_96,Relé,Energização,14.78,593.6,300.0,38.735064037333665,9.08,2,15.9,Sucesso,Offshore,Desiree,,Sprint_9,False
4416,DI_82,Disjuntor,Teste funcional,12.13,805.1,300.0,26.399156631254563,9.92,3,17.6,Sucesso,Lab,Erin,,Sprint_1,False
4417,BA_13,Barramento,Isolamento,16.04,1056.9,300.0,35.14710050852592,9.74,2,20.5,Sucesso,Offshore,Lisa,,Sprint_1,False
4418,BA_61,Barramento,Teste funcional,13.68,972.4,300.0,35.19325642434714,6.64,1,18.8,Falha,Lab,Lisa,Configuração,Sprint_12,False
4419,DI_46,Disjuntor,Sincronismo,12.29,435.4,300.0,32.806789500620575,7.16,3,19.7,Sucesso,Lab,Jennifer,,Sprint_7,True
4420,TR_71,Trafo,Sincronismo,14.18,640.8,300.0,33.358340513656536,6.74,1,8.4,Sucesso,Campo,Erin,,Sprint_5,True
4421,DI_59,Disjuntor,Isolamento,12.49,763.6,300.0,32.5672994513332,1.15,1,8.7,Sucesso,Lab,Janet,,Sprint_7,False
4422,BA_96,Barramento,Intertravamento,14.72,766.2,300.0,36.62967659817274,4.34,1,11.3,Sucesso,Campo,Kimberly,,Sprint_8,False
4423,RE_93,Relé,Teste funcional,14.05,593.2,300.0,39.12949664433064,3.9,1,7.8,Sucesso,Campo,Tyler,,Sprint_6,True
4424,BA_44,Barramento,Sincronismo,13.73,315.6,300.0,29.203961900257617,9.75,1,10.4,Sucesso,Lab,Janet,,Sprint_2,False
4425,BA_74,Barramento,Intertravamento,12.26,683.4,300.0,32.04734684727192,9.43,2,15.9,Sucesso,Campo,Jackie,,Sprint_16,False
4426,RE_50,Relé,Energização,12.96,710.9,300.0,36.774607493765686,1.41,1,14.4,Sucesso,Offshore,Holly,,Sprint_9,True
4427,TR_26,Trafo,Intertravamento,14.94,1166.0,300.0,33.20894751401167,5.35,3,16.6,Sucesso,Offshore,Philip,,Sprint_16,True
4428,DI_84,Disjuntor,Intertravamento,13.95,913.0,300.0,36.53760289120774,8.01,2,16.9,Sucesso,Offshore,Desiree,,Sprint_19,True
4429,DI_93,Disjuntor,Sincronismo,13.34,931.1,300.0,36.13185312643474,1.3,1,12.9,Sucesso,Lab,Ashley,,Sprint_11,False
4430,BA_96,Barramento,Intertravamento,15.71,602.0,300.0,43.31395297088338,3.55,2,15.6,Sucesso,Campo,Jackie,,Sprint_4,True
4431,BA_19,Barramento,Intertravamento,15.76,676.9,300.0,34.80702138647721,5.11,1,10.6,Sucesso,Offshore,Colin,,Sprint_1,False
4432,BA_80,Barramento,Isolamento,13.85,776.1,300.0,41.329572873043396,3.31,1,14.5,Sucesso,Lab,Leah,,Sprint_16,False
4433,TR_12,Trafo,Intertravamento,13.71,1342.6,300.0,38.72564200756085,5.73,2,12.8,Sucesso,Campo,Tyler,,Sprint_3,False
4434,TR_1,Trafo,Sincronismo,15.66,468.3,300.0,32.70958409794721,6.82,1,14.0,Sucesso,Lab,Jennifer,,Sprint_6,False
4435,DI_72,Disjuntor,Teste funcional,18.6,1747.5,300.0,36.795992746526736,7.73,1,21.8,Falha,Offshore,Colin,,Sprint_8,False
4436,TR_43,Trafo,Intertravamento,12.39,682.2,300.0,38.79789125325854,5.04,1,6.7,Sucesso,Offshore,Ashley,,Sprint_20,False
4437,SE_83,Seccionadora,Energização,12.59,909.9,300.0,28.81979173873455,0.87,3,15.9,Sucesso,Campo,Randy,,Sprint_13,False
4438,BA_55,Barramento,Intertravamento,14.5,689.4,300.0,27.930975773931806,5.84,1,11.5,Sucesso,Campo,Randy,,Sprint_4,False
4439,DI_12,Disjuntor,Sincronismo,15.86,964.2,300.0,38.24717952536577,5.0,2,20.6,Falha,Lab,Philip,Comunicação,Sprint_14,False
4440,SE_23,Seccionadora,Energização,14.36,231.1,300.0,32.378055905922984,5.64,2,26.3,Falha,Campo,Desiree,Elétrica,Sprint_10,False
4441,TR_34,Trafo,Teste funcional,15.18,431.5,300.0,30.919676569739696,8.93,2,12.6,Sucesso,Lab,Lisa,,Sprint_2,False
4442,BA_87,Barramento,Intertravamento,12.58,565.2,300.0,46.14783640551796,6.73,2,15.5,Sucesso,Campo,Holly,,Sprint_17,False
4443,BA_81,Barramento,Isolamento,11.61,1317.9,300.0,40.2469603927366,5.65,2,14.5,Sucesso,Campo,Jennifer,,Sprint_5,False
4444,TR_33,Trafo,Sincronismo,14.12,1054.0,300.0,29.55793933836964,6.7,1,5.9,Sucesso,Campo,Randy,,Sprint_13,False
4445,TR_96,Trafo,Isolamento,12.95,694.1,300.0,35.784983119595566,5.95,2,14.9,Sucesso,Offshore,Colin,,Sprint_9,False
4446,SE_74,Seccionadora,Teste funcional,14.46,743.5,300.0,26.494976461850335,6.9,2,20.2,Falha,Campo,Jennifer,Comunicação,Sprint_10,False
4447,TR_61,Trafo,Isolamento,11.16,372.4,300.0,32.53165839223747,6.63,1,12.7,Sucesso,Campo,Leah,,Sprint_18,True
4448,SE_54,Seccionadora,Sincronismo,16.81,936.4,300.0,35.94610370180536,0.8,2,14.0,Sucesso,Offshore,Colin,,Sprint_2,False
4449,DI_93,Disjuntor,Isolamento,16.25,613.7,300.0,30.717884037575416,9.83,1,10.0,Sucesso,Campo,Janet,,Sprint_1,False
4450,BA_65,Barramento,Sincronismo,12.85,610.3,300.0,29.832150233043855,2.13,1,13.4,Sucesso,Offshore,Desiree,,Sprint_9,True
4451,TR_42,Trafo,Isolamento,13.23,1157.7,300.0,32.27271643332522,2.58,1,13.3,Sucesso,Offshore,Janet,,Sprint_14,False
4452,RE_40,Relé,Isolamento,14.17,1264.9,300.0,34.76478728741699,8.11,2,18.4,Sucesso,Campo,Richard,,Sprint_3,True
4453,SE_43,Seccionadora,Sincronismo,12.7,789.1,300.0,32.55043522468699,4.9,2,11.4,Sucesso,Campo,Lisa,,Sprint_3,False
4454,SE_74,Seccionadora,Sincronismo,13.9,724.8,300.0,33.991199953848295,6.68,1,12.8,Sucesso,Campo,Philip,,Sprint_4,False
4455,TR_54,Trafo,Energização,16.02,850.9,300.0,39.520979070381244,3.44,1,8.1,Sucesso,Offshore,Lisa,,Sprint_14,False
4456,DI_81,Disjuntor,Intertravamento,13.23,380.7,300.0,43.448273817584905,1.83,2,12.9,Sucesso,Offshore,Tyler,,Sprint_4,False
4457,BA_88,Barramento,Isolamento,14.27,731.6,300.0,24.39916954704593,8.99,2,18.5,Sucesso,Campo,Ashley,,Sprint_13,False
4458,SE_88,Seccionadora,Energização,13.73,993.4,300.0,41.928458763428075,7.09,1,8.5,Sucesso,Campo,Richard,,Sprint_8,False
4459,BA_71,Barramento,Intertravamento,13.01,471.2,300.0,31.254162632401925,2.12,2,14.3,Sucesso,Offshore,Leah,,Sprint_2,False
4460,BA_77,Barramento,Sincronismo,13.56,1042.0,300.0,32.563003424184856,2.52,2,14.5,Sucesso,Campo,Desiree,,Sprint_3,False
4461,SE_40,Seccionadora,Teste funcional,14.0,714.4,300.0,33.50997852171751,4.43,1,12.3,Sucesso,Offshore,Joseph,,Sprint_5,False
4462,DI_79,Disjuntor,Energização,15.4,826.7,300.0,24.288967129019415,2.2,1,7.5,Sucesso,Lab,Ashley,,Sprint_17,True
4463,RE_72,Relé,Energização,15.25,1075.6,300.0,36.81414361821711,5.5,1,4.2,Sucesso,Campo,Philip,,Sprint_13,True
4464,RE_91,Relé,Energização,13.66,653.3,300.0,23.82663745571623,0.97,2,13.5,Sucesso,Campo,Lisa,,Sprint_9,True
4465,BA_33,Barramento,Isolamento,15.11,693.0,300.0,34.61995917689387,6.58,1,11.0,Sucesso,Campo,Ashley,,Sprint_2,False
4466,DI_54,Disjuntor,Isolamento,13.41,1124.9,300.0,32.13956536497331,9.24,1,10.3,Sucesso,Campo,Desiree,,Sprint_8,False
4467,SE_72,Seccionadora,Isolamento,14.22,784.3,300.0,35.012218546820705,6.86,3,15.1,Sucesso,Lab,Janet,,Sprint_4,True
4468,RE_63,Relé,Teste funcional,14.36,750.7,300.0,40.14707504836842,7.72,3,12.6,Sucesso,Lab,Tyler,,Sprint_2,False
4469,TR_18,Trafo,Isolamento,13.65,838.8,300.0,35.71355138757362,4.28,3,15.7,Sucesso,Offshore,Edward,,Sprint_20,False
4470,TR_43,Trafo,Energização,15.42,1040.0,300.0,34.56786196937094,3.75,3,16.1,Sucesso,Campo,Erin,,Sprint_5,False
4471,DI_63,Disjuntor,Sincronismo,12.94,574.3,300.0,29.663852531305796,6.55,1,12.9,Sucesso,Offshore,Erin,,Sprint_6,False
4472,RE_79,Relé,Isolamento,13.71,1187.4,300.0,46.38759292035841,1.34,1,8.9,Sucesso,Campo,Philip,,Sprint_15,True
4473,BA_15,Barramento,Isolamento,15.43,1394.3,300.0,25.678591005219495,8.89,1,6.9,Sucesso,Campo,Holly,,Sprint_19,False
4474,RE_52,Relé,Teste funcional,14.36,100.0,300.0,36.45960875781805,0.83,2,12.9,Sucesso,Offshore,Kimberly,,Sprint_18,False
4475,SE_38,Seccionadora,Isolamento,14.13,769.3,300.0,39.2490381646807,3.12,2,11.2,Sucesso,Offshore,Janet,,Sprint_16,True
4476,SE_20,Seccionadora,Energização,13.65,320.4,300.0,35.498325151747096,8.32,1,9.0,Sucesso,Campo,Edward,,Sprint_9,True
4477,BA_5,Barramento,Teste funcional,12.07,492.9,300.0,39.7134998718446,2.28,2,18.4,Sucesso,Offshore,Desiree,,Sprint_17,True
4478,SE_20,Seccionadora,Intertravamento,12.44,438.2,300.0,28.177575042267296,7.04,1,10.3,Sucesso,Lab,Colin,,Sprint_20,False
4479,TR_18,Trafo,Energização,14.92,644.5,300.0,29.70950334380719,4.85,3,17.4,Sucesso,Offshore,Richard,,Sprint_3,False
4480,DI_23,Disjuntor,Isolamento,12.62,656.3,300.0,34.212489148714916,2.93,2,17.5,Sucesso,Campo,Richard,,Sprint_19,False
4481,BA_15,Barramento,Intertravamento,15.25,968.1,300.0,32.007941966451355,8.14,1,11.3,Sucesso,Campo,Philip,,Sprint_8,False
4482,RE_74,Relé,Isolamento,13.68,1078.4,300.0,32.20251289135765,3.62,1,11.1,Sucesso,Offshore,Philip,,Sprint_11,False
4483,BA_49,Barramento,Teste funcional,14.07,609.7,300.0,40.16039104584415,9.9,1,9.5,Sucesso,Campo,Holly,,Sprint_14,True
4484,BA_88,Barramento,Energização,15.07,1232.0,300.0,34.24154479492397,6.27,2,17.3,Falha,Offshore,Sarah,Proteção,Sprint_19,False
4485,RE_78,Relé,Sincronismo,15.72,708.1,300.0,27.546608047020495,5.68,1,8.1,Sucesso,Offshore,Kimberly,,Sprint_15,False
4486,DI_29,Disjuntor,Sincronismo,12.44,506.4,300.0,37.79010834876546,4.9,1,14.8,Sucesso,Lab,Colin,,Sprint_1,False
4487,TR_99,Trafo,Energização,11.19,913.7,300.0,35.00311855846101,9.0,1,9.4,Sucesso,Campo,Sarah,,Sprint_17,False
4488,SE_39,Seccionadora,Isolamento,14.93,777.2,300.0,40.07045778725109,5.02,1,9.3,Sucesso,Offshore,Philip,,Sprint_20,False
4489,SE_54,Seccionadora,Sincronismo,12.88,559.6,300.0,25.597010956376625,1.73,2,11.4,Sucesso,Offshore,Joseph,,Sprint_15,True
4490,TR_63,Trafo,Intertravamento,12.34,683.6,300.0,34.260421441772664,2.33,3,14.0,Sucesso,Lab,Sarah,,Sprint_14,True
4491,TR_17,Trafo,Teste funcional,11.83,380.9,300.0,37.78769999003306,9.02,1,12.3,Sucesso,Offshore,Jackie,,Sprint_3,True
4492,SE_72,Seccionadora,Isolamento,13.08,902.5,300.0,42.04103710068364,7.53,1,10.8,Sucesso,Campo,Desiree,,Sprint_11,True
4493,TR_45,Trafo,Sincronismo,13.84,775.8,300.0,39.86556476286299,3.36,3,23.0,Falha,Offshore,Carrie,Configuração,Sprint_9,False
4494,DI_80,Disjuntor,Intertravamento,13.31,774.8,300.0,44.81083889246705,6.05,1,14.1,Sucesso,Lab,Randy,,Sprint_3,True
4495,SE_60,Seccionadora,Intertravamento,13.28,100.0,10.0,30.736839308375636,8.37,3,17.0,Sucesso,Offshore,Randy,,Sprint_3,False
4496,RE_69,Relé,Intertravamento,12.12,464.1,300.0,34.44974672279346,8.0,1,11.9,Sucesso,Offshore,Philip,,Sprint_14,False
4497,DI_89,Disjuntor,Energização,13.07,1080.9,300.0,39.2042276005099,9.37,1,12.1,Sucesso,Campo,Edward,,Sprint_1,False
4498,TR_11,Trafo,Isolamento,14.9,731.8,300.0,27.422168975472587,5.42,1,8.0,Sucesso,Campo,Leah,,Sprint_16,False
4499,RE_71,Relé,Intertravamento,14.13,623.5,300.0,37.39134757748393,0.9,3,17.3,Sucesso,Offshore,Rodney,,Sprint_7,False
4500,DI_26,Disjuntor,Teste funcional,13.23,494.3,300.0,29.83718672460861,5.1,1,14.7,Falha,Lab,Sarah,Configuração,Sprint_8,True
4501,TR_90,Trafo,Sincronismo,14.96,1107.3,300.0,26.166277674990056,5.49,1,7.8,Sucesso,Lab,Edward,,Sprint_14,False
4502,BA_77,Barramento,Intertravamento,14.12,760.1,300.0,41.08998111278942,2.96,2,10.9,Sucesso,Lab,Erin,,Sprint_16,False
4503,BA_30,Barramento,Energização,14.44,1036.7,300.0,38.50363599976736,7.12,1,13.1,Sucesso,Lab,Erin,,Sprint_15,False
4504,TR_2,Trafo,Sincronismo,11.6,514.5,300.0,38.080083596072306,7.54,2,5.5,Sucesso,Offshore,Tyler,,Sprint_17,False
4505,RE_57,Relé,Energização,14.29,722.6,300.0,32.614706892774464,3.99,2,14.1,Sucesso,Campo,Jennifer,,Sprint_7,True
4506,DI_66,Disjuntor,Energização,13.32,532.5,300.0,42.77215639567668,0.69,1,8.7,Sucesso,Lab,Janet,,Sprint_7,False
4507,BA_95,Barramento,Isolamento,16.85,875.8,300.0,36.63729285458179,1.7,1,10.2,Sucesso,Offshore,Randy,,Sprint_7,False
4508,RE_45,Relé,Teste funcional,13.18,498.6,300.0,40.12851232402822,5.03,1,9.5,Sucesso,Offshore,Joseph,,Sprint_8,False
4509,SE_28,Seccionadora,Sincronismo,13.94,591.5,300.0,26.91742181306314,2.48,2,13.3,Sucesso,Campo,Rodney,,Sprint_1,False
4510,SE_69,Seccionadora,Teste funcional,13.3,462.0,300.0,33.71821854300922,4.05,3,14.2,Sucesso,Lab,Joseph,,Sprint_17,True
4511,RE_56,Relé,Sincronismo,13.78,275.8,300.0,32.491724214939374,5.18,1,13.8,Sucesso,Lab,Philip,,Sprint_6,False
4512,SE_68,Seccionadora,Energização,9.8,914.2,300.0,22.008636741908216,0.85,1,13.1,Sucesso,Campo,Joseph,,Sprint_11,False
4513,BA_4,Barramento,Intertravamento,13.91,938.3,300.0,37.7757320377666,6.12,1,7.5,Sucesso,Lab,Randy,,Sprint_1,False
4514,TR_59,Trafo,Teste funcional,13.66,578.9,300.0,25.00631040063313,3.75,1,11.1,Sucesso,Lab,Janet,,Sprint_14,False
4515,RE_82,Relé,Sincronismo,12.72,635.0,300.0,35.795728208260535,5.09,3,19.5,Sucesso,Offshore,Janet,,Sprint_1,False
4516,TR_10,Trafo,Teste funcional,15.03,933.9,300.0,32.02465537291744,1.51,1,4.6,Sucesso,Offshore,Janet,,Sprint_16,False
4517,DI_53,Disjuntor,Isolamento,14.62,800.2,300.0,33.243268733131686,7.54,2,17.0,Sucesso,Lab,Jennifer,,Sprint_1,True
4518,BA_16,Barramento,Intertravamento,15.22,1095.0,300.0,38.11021134374155,6.07,1,14.1,Sucesso,Lab,Jackie,,Sprint_1,True
4519,TR_10,Trafo,Energização,15.09,662.1,300.0,39.41691716954553,2.87,2,11.7,Sucesso,Campo,Janet,,Sprint_13,False
4520,SE_59,Seccionadora,Energização,13.39,214.8,300.0,36.32616905867226,1.12,3,15.1,Sucesso,Offshore,Janet,,Sprint_12,False
4521,TR_77,Trafo,Sincronismo,13.26,797.4,300.0,32.2786261452965,7.38,2,16.1,Sucesso,Lab,Erin,,Sprint_15,False
4522,DI_60,Disjuntor,Sincronismo,13.61,306.0,300.0,31.440953589700012,5.55,1,9.8,Sucesso,Lab,Carrie,,Sprint_6,False
4523,DI_49,Disjuntor,Intertravamento,14.19,1346.7,300.0,42.565160188853966,3.13,1,12.0,Sucesso,Offshore,Joseph,,Sprint_16,False
4524,DI_22,Disjuntor,Isolamento,13.11,954.3,300.0,27.437512028369348,0.95,1,7.9,Sucesso,Offshore,Edward,,Sprint_11,False
4525,SE_42,Seccionadora,Energização,12.99,497.7,300.0,36.70675457128714,7.27,1,16.5,Sucesso,Lab,Edward,,Sprint_9,False
4526,RE_46,Relé,Energização,17.54,610.2,300.0,35.38589286955309,2.75,2,15.4,Sucesso,Lab,Ashley,,Sprint_19,True
4527,RE_47,Relé,Energização,13.46,448.9,300.0,37.16542945082714,5.96,1,18.4,Sucesso,Lab,Philip,,Sprint_11,False
4528,BA_33,Barramento,Intertravamento,11.03,1055.5,300.0,31.85888538748862,3.71,3,14.1,Sucesso,Campo,Janet,,Sprint_3,True
4529,RE_52,Relé,Isolamento,15.76,689.5,300.0,36.29687335446482,6.09,1,10.7,Sucesso,Lab,Colin,,Sprint_6,False
4530,RE_53,Relé,Sincronismo,15.85,1197.1,300.0,27.175746812061895,3.38,2,7.8,Sucesso,Lab,Edward,,Sprint_17,False
4531,BA_49,Barramento,Sincronismo,12.91,205.1,300.0,31.485631106677662,1.29,1,7.3,Sucesso,Lab,Ashley,,Sprint_16,False
4532,RE_35,Relé,Energização,13.03,963.4,300.0,23.77298012499896,2.23,2,9.2,Sucesso,Offshore,Joseph,,Sprint_18,False
4533,DI_92,Disjuntor,Teste funcional,15.42,1104.4,300.0,27.994108065349494,7.49,2,15.8,Sucesso,Offshore,Richard,,Sprint_13,False
4534,RE_92,Relé,Teste funcional,13.08,757.0,300.0,36.97790625448257,8.94,1,13.6,Sucesso,Campo,Tyler,,Sprint_3,True
4535,TR_54,Trafo,Teste funcional,12.94,348.7,300.0,37.50988625764212,3.98,1,9.6,Sucesso,Campo,Joseph,,Sprint_19,False
4536,TR_82,Trafo,Sincronismo,14.2,747.1,300.0,26.666048769654452,9.96,1,13.3,Sucesso,Lab,Sarah,,Sprint_10,True
4537,RE_85,Relé,Sincronismo,13.9,534.2,300.0,39.44172831068283,2.27,2,17.3,Sucesso,Campo,Colin,,Sprint_10,False
4538,RE_69,Relé,Sincronismo,11.97,833.4,300.0,32.37784428550428,1.92,1,10.2,Sucesso,Lab,Janet,,Sprint_1,False
4539,BA_69,Barramento,Intertravamento,10.26,684.7,300.0,39.75962741046333,3.71,1,11.1,Sucesso,Offshore,Sarah,,Sprint_13,True
4540,RE_37,Relé,Energização,15.81,583.8,300.0,23.779722078998127,6.58,1,13.2,Sucesso,Campo,Jennifer,,Sprint_12,False
4541,DI_27,Disjuntor,Energização,14.41,596.4,300.0,42.647501055450626,0.6,1,11.0,Sucesso,Lab,Colin,,Sprint_4,False
4542,DI_25,Disjuntor,Isolamento,14.02,1590.1,300.0,29.534356241210226,7.11,1,11.6,Sucesso,Offshore,Randy,,Sprint_18,False
4543,BA_96,Barramento,Intertravamento,12.33,891.5,300.0,43.18596517152502,9.01,2,18.1,Falha,Campo,Randy,Elétrica,Sprint_11,False
4544,RE_50,Relé,Isolamento,11.41,813.2,300.0,37.94983067096821,7.84,3,21.4,Sucesso,Offshore,Lisa,,Sprint_12,False
4545,RE_21,Relé,Sincronismo,14.5,791.6,300.0,40.047665333637376,5.3,1,11.3,Sucesso,Offshore,Leah,,Sprint_5,False
4546,TR_71,Trafo,Intertravamento,11.71,686.5,300.0,37.112451174009166,3.58,2,12.0,Sucesso,Offshore,Richard,,Sprint_5,True
4547,BA_79,Barramento,Isolamento,12.75,562.6,300.0,36.591813454557425,1.03,1,11.3,Sucesso,Offshore,Colin,,Sprint_8,False
4548,RE_94,Relé,Energização,12.19,445.6,300.0,33.0077029778404,6.69,3,17.7,Sucesso,Campo,Joseph,,Sprint_9,False
4549,RE_39,Relé,Intertravamento,14.11,1217.5,300.0,38.84535981532611,7.79,1,9.2,Sucesso,Lab,Philip,,Sprint_7,False
4550,RE_94,Relé,Teste funcional,14.16,851.1,300.0,29.10863230974256,1.25,2,13.7,Sucesso,Lab,Edward,,Sprint_19,False
4551,BA_98,Barramento,Energização,16.64,824.1,300.0,38.78774547605012,3.89,1,4.9,Sucesso,Lab,Edward,,Sprint_15,True
4552,TR_4,Trafo,Isolamento,14.88,1155.8,300.0,42.15225917194384,2.91,2,15.0,Sucesso,Offshore,Colin,,Sprint_2,False
4553,DI_33,Disjuntor,Isolamento,11.11,1537.6,300.0,37.97491589176263,6.61,3,15.3,Sucesso,Campo,Richard,,Sprint_14,True
4554,RE_92,Relé,Energização,13.82,931.4,300.0,38.406126007676534,7.73,2,10.9,Sucesso,Offshore,Janet,,Sprint_11,False
4555,SE_27,Seccionadora,Isolamento,13.83,1379.3,300.0,36.739915307959365,7.24,3,16.8,Sucesso,Campo,Philip,,Sprint_15,False
4556,SE_35,Seccionadora,Energização,13.5,1425.7,300.0,29.492537177508723,7.63,2,17.6,Sucesso,Lab,Erin,,Sprint_14,False
4557,RE_29,Relé,Energização,15.07,1133.0,300.0,27.845754400546614,8.91,2,15.0,Sucesso,Campo,Randy,,Sprint_20,False
4558,BA_2,Barramento,Intertravamento,13.2,493.2,300.0,34.725475903193015,9.19,1,9.1,Sucesso,Lab,Holly,,Sprint_18,False
4559,RE_30,Relé,Isolamento,15.2,377.6,300.0,36.99269361398536,3.15,3,13.4,Sucesso,Lab,Leah,,Sprint_18,False
4560,RE_57,Relé,Intertravamento,14.34,712.9,300.0,38.16133671211534,8.19,1,15.1,Sucesso,Campo,Jackie,,Sprint_6,False
4561,DI_40,Disjuntor,Teste funcional,12.05,431.4,300.0,35.413554663409656,2.81,2,12.1,Sucesso,Campo,Philip,,Sprint_5,False
4562,RE_20,Relé,Sincronismo,11.15,737.1,300.0,38.89989906488401,4.09,3,20.2,Sucesso,Campo,Erin,,Sprint_14,False
4563,RE_7,Relé,Intertravamento,12.64,674.1,300.0,48.21167254961205,5.11,3,18.5,Sucesso,Lab,Rodney,,Sprint_9,True
4564,TR_77,Trafo,Energização,14.99,409.7,300.0,37.008748122923144,4.81,3,12.3,Sucesso,Lab,Rodney,,Sprint_18,True
4565,DI_76,Disjuntor,Isolamento,15.43,347.1,300.0,37.53434686635662,3.17,1,8.3,Sucesso,Campo,Ashley,,Sprint_2,False
4566,SE_68,Seccionadora,Sincronismo,10.81,1101.3,300.0,36.752215741538905,5.93,1,11.9,Sucesso,Offshore,Joseph,,Sprint_6,False
4567,BA_14,Barramento,Energização,13.59,542.7,300.0,40.978244143492304,9.98,3,18.0,Sucesso,Offshore,Rodney,,Sprint_2,False
4568,SE_67,Seccionadora,Sincronismo,15.79,182.5,300.0,34.59813495974691,3.25,2,16.7,Sucesso,Lab,Erin,,Sprint_13,False
4569,DI_97,Disjuntor,Energização,13.46,524.7,300.0,36.166242405977016,9.32,1,8.8,Sucesso,Lab,Lisa,,Sprint_15,False
4570,SE_32,Seccionadora,Intertravamento,9.77,1030.2,300.0,36.180861546989014,3.88,2,15.0,Sucesso,Lab,Kimberly,,Sprint_13,True
4571,SE_5,Seccionadora,Energização,13.21,968.4,300.0,30.468516985072938,2.55,2,12.9,Sucesso,Lab,Sarah,,Sprint_14,False
4572,TR_70,Trafo,Sincronismo,14.27,467.2,300.0,30.851772032733347,5.62,2,11.8,Sucesso,Campo,Kimberly,,Sprint_9,False
4573,RE_38,Relé,Sincronismo,15.29,1045.3,300.0,40.022252270607844,1.81,3,19.7,Sucesso,Lab,Desiree,,Sprint_20,True
4574,RE_77,Relé,Sincronismo,13.49,787.1,300.0,40.848055211798744,0.89,2,15.6,Sucesso,Lab,Richard,,Sprint_5,False
4575,DI_74,Disjuntor,Isolamento,13.51,693.6,300.0,37.47079104274377,8.17,3,15.0,Sucesso,Lab,Joseph,,Sprint_19,False
4576,RE_22,Relé,Teste funcional,12.03,448.9,300.0,31.440942941423735,0.63,2,16.1,Sucesso,Campo,Kimberly,,Sprint_1,True
